Year,Drive,Transmission,Engine Cylinders,Engine Displacement,Turbocharger,Supercharger,Fuel Type,City MPG,Highway MPG,Annual Fuel Cost,Annual Consumption in Barrels,Tailpipe CO2 in Grams/Mile
1985,Rear-Wheel Drive,Automatic 4-Speed,5,3,T,,Diesel,19,23,1850,18.19928571,484.7619048
1985,Rear-Wheel Drive,Automatic 4-Speed,5,3,T,,Diesel,19,20,2050,20.115,535.7894737
1985,Rear-Wheel Drive,Automatic 4-Speed,5,3,T,,Diesel,19,20,2050,20.115,535.7894737
1985,Rear-Wheel Drive,Automatic 4-Speed,5,3,T,,Diesel,19,23,1850,18.19928571,484.7619048
1985,Rear-Wheel Drive,Automatic 4-Speed,8,3.8,,,Regular,14,17,2350,21.974,592.4666667
1985,Rear-Wheel Drive,Automatic 4-Speed,8,3.8,,,Regular,14,17,2350,21.974,592.4666667
1985,Rear-Wheel Drive,Automatic 4-Speed,8,5,,,Regular,13,15,2500,23.54357143,634.7857143
1985,Rear-Wheel Drive,Automatic 4-Speed,8,5,,,Regular,13,15,2500,23.54357143,634.7857143
1985,Rear-Wheel Drive,Automatic 4-Speed,8,5,,,Regular,13,15,2500,23.54357143,634.7857143
1985,Rear-Wheel Drive,Automatic 4-Speed,8,5,,,Regular,13,15,2500,23.54357143,634.7857143
1985,Rear-Wheel Drive,Automatic 4-Speed,8,5,,,Regular,12,15,2700,25.35461538,683.6153846
1985,Rear-Wheel Drive,Automatic 4-Speed,8,5,,,Regular,13,15,2500,23.54357143,634.7857143
1985,Rear-Wheel Drive,Automatic 4-Speed,8,5,,,Regular,13,15,2500,23.54357143,634.7857143
1985,Rear-Wheel Drive,Automatic 4-Speed,8,5,,,Regular,12,15,2700,25.35461538,683.6153846
1985,Rear-Wheel Drive,Automatic 4-Speed,8,5,,,Regular,13,15,2500,23.54357143,634.7857143
1985,Rear-Wheel Drive,Automatic 4-Speed,8,5,,,Regular,13,15,2500,23.54357143,634.7857143
1985,Rear-Wheel Drive,Automatic 3-Speed,4,2.3,,,Regular,18,22,1750,16.4805,444.35
1985,Rear-Wheel Drive,Automatic 3-Speed,6,3.8,,,Regular,17,21,1950,18.31166667,493.7222222
1985,Rear-Wheel Drive,Automatic 3-Speed,4,2.3,,,Regular,19,23,1750,16.4805,444.35
1985,Rear-Wheel Drive,Automatic 3-Speed,6,3.8,,,Regular,17,20,1950,18.31166667,493.7222222
1985,Rear-Wheel Drive,Automatic 4-Speed,8,5,,,Regular,15,22,2050,19.38882353,522.7647059
1985,Rear-Wheel Drive,Manual 4-Speed,4,2.3,,,Regular,21,26,1500,14.33086957,386.3913043
1985,Rear-Wheel Drive,Manual 4-Speed,4,2.3,,,Regular,21,27,1500,14.33086957,386.3913043
1985,Rear-Wheel Drive,Manual 5-Speed,8,5,,,Regular,15,22,2050,19.38882353,522.7647059
1985,Rear-Wheel Drive,Automatic 3-Speed,6,3.8,,,Regular,16,20,1950,18.31166667,493.7222222
1985,Rear-Wheel Drive,Automatic 3-Speed,4,2.3,T,,Regular,16,20,2050,19.38882353,522.7647059
1985,Rear-Wheel Drive,Automatic 3-Speed,6,3.8,,,Regular,17,20,1950,18.31166667,493.7222222
1985,Rear-Wheel Drive,Automatic 4-Speed,8,5,,,Regular,15,22,2050,19.38882353,522.7647059
1985,Rear-Wheel Drive,Manual 5-Speed,4,2.3,T,,Regular,17,24,1850,17.34789474,467.7368421
1985,Rear-Wheel Drive,Manual 5-Speed,4,2.3,T,,Regular,17,24,1850,17.34789474,467.7368421
1985,Rear-Wheel Drive,Automatic 4-Speed,8,5,,,Regular,14,22,2050,19.38882353,522.7647059
1985,Rear-Wheel Drive,Automatic 4-Speed,8,5,,,Regular,14,22,2050,19.38882353,522.7647059
1985,Front-Wheel Drive,Automatic 3-Speed,4,1.6,,,Regular,22,28,1450,13.73375,370.2916667
1985,Front-Wheel Drive,Automatic 3-Speed,4,1.9,,,Regular,23,29,1400,13.1844,355.48
1985,Front-Wheel Drive,Manual 4-Speed,4,1.6,,,Regular,23,32,1300,12.20777778,329.1481481
1985,Front-Wheel Drive,Manual 4-Speed,4,1.9,,,Regular,24,33,1300,12.20777778,329.1481481
1985,Front-Wheel Drive,Manual 4-Speed,4,1.6,,,Regular,23,33,1300,12.20777778,329.1481481
1985,Front-Wheel Drive,Manual 4-Speed,4,1.6,,,Regular,29,39,1050,9.988181818,269.3030303
1985,Front-Wheel Drive,Manual 4-Speed,4,1.9,,,Regular,28,39,1100,10.3003125,277.71875
1985,Front-Wheel Drive,Manual 5-Speed,4,1.9,,,Regular,23,34,1300,12.20777778,329.1481481
1985,Front-Wheel Drive,Manual 5-Speed,4,2,,,Diesel,31,39,1150,11.24073529,299.4117647
1985,Front-Wheel Drive,Manual 5-Speed,4,1.6,,,Regular,22,32,1350,12.67730769,341.8076923
1985,Front-Wheel Drive,Manual 5-Speed,4,1.9,,,Regular,23,33,1300,12.20777778,329.1481481
1985,Front-Wheel Drive,Manual 5-Speed,4,2,,,Diesel,36,46,950,9.554625,254.5
1985,Front-Wheel Drive,Manual 5-Speed,4,2,,,Diesel,31,39,1150,11.24073529,299.4117647
1985,Front-Wheel Drive,Automatic 3-Speed,4,1.6,,,Regular,22,28,1450,13.73375,370.2916667
1985,Front-Wheel Drive,Automatic 3-Speed,4,1.9,,,Regular,23,29,1400,13.1844,355.48
1985,Front-Wheel Drive,Manual 4-Speed,4,1.9,,,Regular,24,33,1300,12.20777778,329.1481481
1985,Front-Wheel Drive,Manual 4-Speed,4,1.6,,,Regular,23,32,1300,12.20777778,329.1481481
1985,Front-Wheel Drive,Manual 4-Speed,4,1.9,,,Regular,28,39,1100,10.3003125,277.71875
1985,Front-Wheel Drive,Manual 5-Speed,4,1.9,,,Regular,23,34,1300,12.20777778,329.1481481
1985,Front-Wheel Drive,Manual 5-Speed,4,1.6,,,Regular,22,32,1350,12.67730769,341.8076923
1985,Front-Wheel Drive,Manual 5-Speed,4,1.9,,,Regular,23,33,1300,12.20777778,329.1481481
1985,Front-Wheel Drive,Manual 5-Speed,4,2,,,Diesel,31,39,1150,11.24073529,299.4117647
1985,Rear-Wheel Drive,Automatic 3-Speed,4,2.3,,,Regular,18,22,1750,16.4805,444.35
1985,Rear-Wheel Drive,Automatic 3-Speed,6,3.8,,,Regular,16,20,1950,18.31166667,493.7222222
1985,Rear-Wheel Drive,Automatic 3-Speed,4,2.3,,,Regular,19,23,1750,16.4805,444.35
1985,Rear-Wheel Drive,Automatic 3-Speed,6,3.8,,,Regular,17,20,1950,18.31166667,493.7222222
1985,Rear-Wheel Drive,Automatic 4-Speed,8,5,,,Regular,15,22,2050,19.38882353,522.7647059
1985,Rear-Wheel Drive,Automatic 3-Speed,6,3.8,,,Regular,16,20,1950,18.31166667,493.7222222
1985,Rear-Wheel Drive,Automatic 3-Speed,6,3.8,,,Regular,17,20,1950,18.31166667,493.7222222
1985,Front-Wheel Drive,Automatic 3-Speed,4,2.3,,,Regular,21,27,1500,14.33086957,386.3913043
1985,Front-Wheel Drive,Automatic 3-Speed,4,2.3,,,Regular,21,26,1500,14.33086957,386.3913043
1985,Front-Wheel Drive,Manual 5-Speed,4,2.3,,,Regular,21,30,1450,13.73375,370.2916667
1985,Front-Wheel Drive,Manual 5-Speed,4,2.3,,,Regular,19,28,1600,14.98227273,403.9545455
1985,Front-Wheel Drive,Manual 5-Speed,4,2,,,Diesel,31,39,1150,11.24073529,299.4117647
1985,Front-Wheel Drive,Manual 5-Speed,4,2.3,,,Regular,22,31,1400,13.1844,355.48
1985,Front-Wheel Drive,Manual 5-Speed,4,2.3,,,Regular,19,29,1500,14.33086957,386.3913043
1985,Rear-Wheel Drive,Automatic 3-Speed,4,2.3,T,,Regular,16,20,1950,18.31166667,493.7222222
1985,Rear-Wheel Drive,Manual 5-Speed,4,2.3,T,,Regular,17,22,1850,17.34789474,467.7368421
1985,Front-Wheel Drive,Automatic 3-Speed,4,2,,,Regular,21,23,1600,14.98227273,403.9545455
1985,Front-Wheel Drive,Automatic 3-Speed,4,2,,,Regular,21,24,1600,14.98227273,403.9545455
1985,Front-Wheel Drive,Manual 5-Speed,4,2,,,Regular,21,29,1450,13.73375,370.2916667
1985,Front-Wheel Drive,Manual 5-Speed,4,1.8,T,,Premium,21,27,1850,14.33086957,386.3913043
1985,Front-Wheel Drive,Manual 5-Speed,4,1.8,T,,Premium,21,27,1850,14.33086957,386.3913043
1985,Front-Wheel Drive,Manual 5-Speed,4,2,,,Regular,22,29,1400,13.1844,355.48
1985,Front-Wheel Drive,Automatic 4-Speed,4,2.4,,,Regular,19,24,1650,15.69571429,423.1904762
1985,Front-Wheel Drive,Automatic 4-Speed,4,2.4,,,Regular,19,24,1650,15.69571429,423.1904762
1985,Front-Wheel Drive,Automatic 3-Speed,4,1.5,,,Regular,25,29,1300,12.20777778,329.1481481
1985,Front-Wheel Drive,Automatic 3-Speed,4,1.5,,,Regular,26,29,1300,12.20777778,329.1481481
1985,Front-Wheel Drive,Automatic 3-Speed,4,1.6,T,,Premium,21,24,1900,14.98227273,403.9545455
1985,Front-Wheel Drive,Automatic 3-Speed,4,1.6,T,,Premium,21,24,1900,14.98227273,403.9545455
1985,Front-Wheel Drive,Manual 4-Speed,4,1.5,,,Regular,31,36,1050,9.988181818,269.3030303
1985,Front-Wheel Drive,Manual 4-Speed,4,1.5,,,Regular,31,37,1050,9.694411765,261.3823529
1985,Front-Wheel Drive,Manual 5-Speed,4,1.5,,,Regular,27,35,1150,10.987,296.2333333
1985,Front-Wheel Drive,Manual 5-Speed,4,1.6,T,,Premium,21,28,1750,13.73375,370.2916667
1985,Front-Wheel Drive,Manual 5-Speed,4,1.6,T,,Premium,21,28,1750,13.73375,370.2916667
1985,4-Wheel or All-Wheel Drive,Automatic 3-Speed,4,2.6,,,Regular,15,16,2200,20.600625,555.4375
1985,4-Wheel or All-Wheel Drive,Automatic 3-Speed,4,2.6,,,Regular,14,15,2350,21.974,592.4666667
1985,4-Wheel or All-Wheel Drive,Manual 5-Speed,4,2.6,,,Regular,16,18,2050,19.38882353,522.7647059
1985,4-Wheel or All-Wheel Drive,Manual 5-Speed,4,2.6,,,Regular,16,18,2050,19.38882353,522.7647059
1985,Front-Wheel Drive,Automatic 3-Speed,4,2,,,Regular,21,23,1600,14.98227273,403.9545455
1985,Rear-Wheel Drive,Automatic 4-Speed,4,2.6,T,,Premium,17,22,2250,17.34789474,467.7368421
1985,Rear-Wheel Drive,Automatic 4-Speed,4,2.6,T,,Premium,17,22,2250,17.34789474,467.7368421
1985,Rear-Wheel Drive,Manual 5-Speed,4,2.6,T,,Premium,16,22,2350,18.31166667,493.7222222
1985,Rear-Wheel Drive,Manual 5-Speed,4,2.6,T,,Premium,16,22,2350,18.31166667,493.7222222
1985,Rear-Wheel Drive,Manual 5-Speed,4,2.6,T,,Premium,17,22,2250,17.34789474,467.7368421
1985,Rear-Wheel Drive,Manual 5-Speed,4,2.6,T,,Premium,17,22,2250,17.34789474,467.7368421
1985,Front-Wheel Drive,Automatic 3-Speed,4,2,,,Regular,21,23,1600,14.98227273,403.9545455
1985,Front-Wheel Drive,Automatic 3-Speed,4,2,,,Regular,21,24,1600,14.98227273,403.9545455
1985,Front-Wheel Drive,Manual 5-Speed,4,2,,,Regular,21,29,1450,13.73375,370.2916667
1985,Front-Wheel Drive,Manual 5-Speed,4,1.8,T,,Premium,21,27,1850,14.33086957,386.3913043
1985,Front-Wheel Drive,Manual 5-Speed,4,1.8,T,,Premium,21,27,1850,14.33086957,386.3913043
1985,Front-Wheel Drive,Manual 5-Speed,4,2,,,Regular,22,29,1400,13.1844,355.48
1985,Rear-Wheel Drive,Automatic 3-Speed,4,2.6,,,Regular,19,20,1850,17.34789474,467.7368421
1985,Rear-Wheel Drive,Automatic 3-Speed,4,2.6,,,Regular,18,20,1850,17.34789474,467.7368421
1985,Rear-Wheel Drive,Manual 4-Speed,4,2,,,Regular,19,23,1650,15.69571429,423.1904762
1985,Rear-Wheel Drive,Manual 4-Speed,4,2,,,Regular,21,24,1600,14.98227273,403.9545455
1985,Rear-Wheel Drive,Manual 5-Speed,4,2.3,T,,Diesel,24,27,1550,15.2874,407.2
1985,Rear-Wheel Drive,Manual 5-Speed,4,2,,,Regular,21,24,1600,14.98227273,403.9545455
1985,Rear-Wheel Drive,Manual 5-Speed,4,2,,,Regular,21,24,1600,14.98227273,403.9545455
1985,Rear-Wheel Drive,Manual 5-Speed,4,2.3,T,,Diesel,26,31,1400,13.64946429,363.5714286
1985,Rear-Wheel Drive,Manual 5-Speed,4,2.6,,,Regular,18,24,1750,16.4805,444.35
1985,Rear-Wheel Drive,Manual 5-Speed,4,2.6,,,Regular,18,23,1750,16.4805,444.35
1985,4-Wheel or All-Wheel Drive,Manual 5-Speed,4,2.3,T,,Diesel,22,24,1700,16.61673913,442.6086957
1985,4-Wheel or All-Wheel Drive,Manual 5-Speed,4,2.3,T,,Diesel,24,28,1500,14.69942308,391.5384615
1985,4-Wheel or All-Wheel Drive,Manual 5-Speed,4,2.6,,,Regular,18,22,1850,17.34789474,467.7368421
1985,4-Wheel or All-Wheel Drive,Manual 5-Speed,4,2.6,,,Regular,17,20,1950,18.31166667,493.7222222
1985,Rear-Wheel Drive,Automatic 4-Speed,4,1.8,T,,Regular,18,24,1750,16.4805,444.35
1985,Rear-Wheel Drive,Automatic 4-Speed,4,2,,,Regular,19,26,1650,15.69571429,423.1904762
1985,Rear-Wheel Drive,Manual 5-Speed,4,1.8,T,,Regular,19,26,1600,14.98227273,403.9545455
1985,Rear-Wheel Drive,Manual 5-Speed,4,2,,,Regular,19,25,1600,14.98227273,403.9545455
1985,Rear-Wheel Drive,Manual 5-Speed,4,1.8,T,,Regular,19,24,1650,15.69571429,423.1904762
1985,Rear-Wheel Drive,Manual 5-Speed,4,2,,,Regular,19,24,1650,15.69571429,423.1904762
1985,Rear-Wheel Drive,Automatic 4-Speed,6,3,T,,Regular,15,20,2050,19.38882353,522.7647059
1985,Rear-Wheel Drive,Automatic 4-Speed,6,3,T,,Regular,15,18,2200,20.600625,555.4375
1985,Rear-Wheel Drive,Automatic 4-Speed,6,3,T,,Regular,15,20,2050,19.38882353,522.7647059
1985,Rear-Wheel Drive,Automatic 4-Speed,6,3,,,Regular,15,20,2050,19.38882353,522.7647059
1985,Rear-Wheel Drive,Manual 5-Speed,6,3,T,,Regular,15,21,2050,19.38882353,522.7647059
1985,Rear-Wheel Drive,Manual 5-Speed,6,3,,,Regular,16,22,1950,18.31166667,493.7222222
1985,Rear-Wheel Drive,Manual 5-Speed,6,3,,,Regular,17,23,1850,17.34789474,467.7368421
1985,Rear-Wheel Drive,Manual 5-Speed,6,3,T,,Regular,15,22,1950,18.31166667,493.7222222
1985,Rear-Wheel Drive,Automatic 4-Speed,6,3,,,Regular,15,20,2050,19.38882353,522.7647059
1985,Rear-Wheel Drive,Manual 5-Speed,6,3,,,Regular,16,22,1950,18.31166667,493.7222222
1985,Rear-Wheel Drive,Manual 5-Speed,6,3,,,Regular,17,23,1850,17.34789474,467.7368421
1985,Front-Wheel Drive,Automatic 4-Speed,6,3,,,Regular,15,20,2050,19.38882353,522.7647059
1985,Front-Wheel Drive,Manual 5-Speed,6,3,,,Regular,17,22,1850,17.34789474,467.7368421
1985,Front-Wheel Drive,Manual 5-Speed,6,3,,,Regular,17,23,1850,17.34789474,467.7368421
1985,Front-Wheel Drive,Automatic 4-Speed,6,3,,,Regular,15,20,2050,19.38882353,522.7647059
1985,Front-Wheel Drive,Automatic 3-Speed,4,1.6,,,Regular,23,27,1450,13.73375,370.2916667
1985,Front-Wheel Drive,Automatic 3-Speed,4,1.6,,,Regular,23,27,1450,13.73375,370.2916667
1985,Front-Wheel Drive,Automatic 3-Speed,4,1.6,,,Regular,23,27,1400,13.1844,355.48
1985,Front-Wheel Drive,Manual 5-Speed,4,1.6,,,Regular,26,34,1200,11.36586207,306.4482759
1985,Front-Wheel Drive,Manual 5-Speed,4,1.6,,,Regular,27,35,1150,10.987,296.2333333
1985,Front-Wheel Drive,Manual 5-Speed,4,1.6,,,Regular,26,34,1200,11.36586207,306.4482759
1985,Front-Wheel Drive,Automatic 3-Speed,4,1.6,,,Regular,23,27,1450,13.73375,370.2916667
1985,Front-Wheel Drive,Automatic 3-Speed,4,1.6,,,Regular,23,27,1450,13.73375,370.2916667
1985,Front-Wheel Drive,Automatic 3-Speed,4,1.6,,,Regular,23,27,1400,13.1844,355.48
1985,Front-Wheel Drive,Manual 4-Speed,4,1.7,,,Diesel,38,44,950,9.554625,254.5
1985,Front-Wheel Drive,Manual 4-Speed,4,1.7,,,Diesel,37,45,950,9.554625,254.5
1985,Front-Wheel Drive,Manual 5-Speed,4,1.6,,,Regular,27,35,1150,10.987,296.2333333
1985,Front-Wheel Drive,Manual 5-Speed,4,1.6,,,Regular,26,34,1200,11.36586207,306.4482759
1985,Front-Wheel Drive,Manual 5-Speed,4,1.6,,,Regular,26,34,1200,11.36586207,306.4482759
1985,Front-Wheel Drive,Automatic 3-Speed,4,1.6,,,Regular,23,27,1450,13.73375,370.2916667
1985,Front-Wheel Drive,Automatic 3-Speed,4,1.6,,,Regular,23,27,1450,13.73375,370.2916667
1985,Front-Wheel Drive,Automatic 3-Speed,4,1.6,,,Regular,23,27,1400,13.1844,355.48
1985,Front-Wheel Drive,Manual 5-Speed,4,1.6,,,Regular,26,34,1200,11.36586207,306.4482759
1985,Front-Wheel Drive,Manual 5-Speed,4,1.6,,,Regular,27,35,1150,10.987,296.2333333
1985,Front-Wheel Drive,Manual 5-Speed,4,1.6,,,Regular,26,34,1200,11.36586207,306.4482759
1985,Front-Wheel Drive,Automatic 3-Speed,4,2,,,Regular,21,26,1500,14.33086957,386.3913043
1985,Front-Wheel Drive,Automatic 3-Speed,4,2,,,Regular,21,24,1600,14.98227273,403.9545455
1985,Front-Wheel Drive,Manual 5-Speed,4,2,,,Regular,23,30,1350,12.67730769,341.8076923
1985,Front-Wheel Drive,Manual 5-Speed,4,2,,,Regular,23,31,1350,12.67730769,341.8076923
1985,Rear-Wheel Drive,Automatic 3-Speed,4,2.4,,,Regular,18,21,1850,17.34789474,467.7368421
1985,Rear-Wheel Drive,Automatic 3-Speed,4,2.4,,,Regular,18,20,1850,17.34789474,467.7368421
1985,Rear-Wheel Drive,Manual 5-Speed,4,2.4,,,Regular,18,23,1750,16.4805,444.35
1985,Rear-Wheel Drive,Manual 5-Speed,4,2.5,,,Diesel,24,29,1500,14.69942308,391.5384615
1985,Rear-Wheel Drive,Manual 5-Speed,4,2,,,Regular,23,29,1400,13.1844,355.48
1985,Rear-Wheel Drive,Manual 5-Speed,4,2.4,,,Regular,19,24,1650,15.69571429,423.1904762
1985,Rear-Wheel Drive,Manual 5-Speed,4,2.5,,,Diesel,26,30,1450,14.155,377.037037
1985,4-Wheel or All-Wheel Drive,Manual 5-Speed,4,2.4,,,Regular,16,20,2050,19.38882353,522.7647059
1985,4-Wheel or All-Wheel Drive,Manual 5-Speed,4,2.4,,,Regular,17,20,1950,18.31166667,493.7222222
1985,Rear-Wheel Drive,Manual 5-Speed,4,2.4,,,Regular,14,14,2500,23.54357143,634.7857143
1985,Rear-Wheel Drive,Manual 5-Speed,4,2.4,,,Regular,13,14,2700,25.35461538,683.6153846
1985,Front-Wheel Drive,Automatic 3-Speed,6,3,,,Regular,17,24,1850,17.34789474,467.7368421
1985,Front-Wheel Drive,Automatic 3-Speed,4,2.5,,,Regular,21,29,1450,13.73375,370.2916667
1985,Front-Wheel Drive,Automatic 3-Speed,6,3,,,Regular,18,24,1750,16.4805,444.35
1985,Front-Wheel Drive,Manual 5-Speed,4,2.5,,,Regular,21,31,1400,13.1844,355.48
1985,Rear-Wheel Drive,Automatic 4-Speed,8,5,,,Regular,15,20,2050,19.38882353,522.7647059
1985,Rear-Wheel Drive,Automatic 4-Speed,8,5,,,Regular,15,21,2050,19.38882353,522.7647059
1985,Rear-Wheel Drive,Automatic 4-Speed,8,5.7,,,Diesel,18,26,1850,18.19928571,484.7619048
1985,Front-Wheel Drive,Automatic 3-Speed,6,3,,,Regular,16,24,1850,17.34789474,467.7368421
1985,Front-Wheel Drive,Automatic 3-Speed,4,2.5,,,Regular,21,29,1450,13.73375,370.2916667
1985,Front-Wheel Drive,Automatic 3-Speed,6,3,,,Regular,16,23,1850,17.34789474,467.7368421
1985,Front-Wheel Drive,Automatic 3-Speed,6,4.3,,,Diesel,23,32,1500,14.69942308,391.5384615
1985,Front-Wheel Drive,Automatic 4-Speed,6,3,,,Regular,15,23,1950,18.31166667,493.7222222
1985,Front-Wheel Drive,Automatic 4-Speed,6,3,,,Regular,16,23,1850,17.34789474,467.7368421
1985,Front-Wheel Drive,Automatic 4-Speed,6,3.8,,,Regular,16,23,1850,17.34789474,467.7368421
1985,Front-Wheel Drive,Automatic 3-Speed,6,3,,,Regular,15,20,2050,19.38882353,522.7647059
1985,Front-Wheel Drive,Automatic 3-Speed,6,4.3,,,Diesel,23,31,1500,14.69942308,391.5384615
1985,Front-Wheel Drive,Automatic 3-Speed,4,2.5,,,Regular,19,26,1600,14.98227273,403.9545455
1985,Front-Wheel Drive,Automatic 3-Speed,6,3,,,Regular,15,21,2050,19.38882353,522.7647059
1985,Front-Wheel Drive,Automatic 3-Speed,6,4.3,,,Diesel,23,32,1500,14.69942308,391.5384615
1985,Front-Wheel Drive,Automatic 4-Speed,6,3,,,Regular,15,23,1950,18.31166667,493.7222222
1985,Front-Wheel Drive,Automatic 4-Speed,6,3.8,,,Regular,16,23,1850,17.34789474,467.7368421
1985,Front-Wheel Drive,Automatic 4-Speed,6,3,,,Regular,16,23,1850,17.34789474,467.7368421
1985,Front-Wheel Drive,Automatic 4-Speed,6,3.8,,,Regular,16,24,1850,17.34789474,467.7368421
1985,Rear-Wheel Drive,Automatic 3-Speed,6,3.8,,,Regular,16,22,1950,18.31166667,493.7222222
1985,Rear-Wheel Drive,Automatic 3-Speed,6,3.8,,,Regular,17,22,1850,17.34789474,467.7368421
1985,Rear-Wheel Drive,Automatic 3-Speed,6,4.3,,,Diesel,20,28,1700,16.61673913,442.6086957
1985,Rear-Wheel Drive,Automatic 3-Speed,8,5,,,Regular,15,20,2050,19.38882353,522.7647059
1985,Rear-Wheel Drive,Automatic 3-Speed,8,5.7,,,Diesel,18,26,1850,18.19928571,484.7619048
1985,Rear-Wheel Drive,Automatic 4-Speed,8,5,,,Regular,15,22,1950,18.31166667,493.7222222
1985,Rear-Wheel Drive,Automatic 4-Speed,8,5,,,Regular,15,22,1950,18.31166667,493.7222222
1985,Rear-Wheel Drive,Automatic 3-Speed,6,3.8,,,Regular,15,20,2050,19.38882353,522.7647059
1985,Rear-Wheel Drive,Automatic 3-Speed,6,3.8,,,Regular,15,20,2050,19.38882353,522.7647059
1985,Rear-Wheel Drive,Automatic 3-Speed,8,5,,,Regular,15,20,2050,19.38882353,522.7647059
1985,Rear-Wheel Drive,Automatic 3-Speed,8,5.7,,,Diesel,18,26,1850,18.19928571,484.7619048
1985,Rear-Wheel Drive,Automatic 4-Speed,8,5,,,Regular,15,22,1950,18.31166667,493.7222222
1985,Rear-Wheel Drive,Automatic 4-Speed,8,5,,,Regular,15,22,1950,18.31166667,493.7222222
1985,Rear-Wheel Drive,Automatic 4-Speed,8,5.7,,,Diesel,18,27,1850,18.19928571,484.7619048
1985,Front-Wheel Drive,Automatic 3-Speed,4,2,,,Regular,19,26,1600,14.98227273,403.9545455
1985,Front-Wheel Drive,Automatic 3-Speed,6,2.8,,,Regular,17,22,1850,17.34789474,467.7368421
1985,Front-Wheel Drive,Automatic 3-Speed,4,1.8,,,Regular,21,29,1450,13.73375,370.2916667
1985,Front-Wheel Drive,Automatic 3-Speed,4,2,,,Regular,22,27,1450,13.73375,370.2916667
1985,Front-Wheel Drive,Automatic 3-Speed,6,2.8,,,Regular,17,23,1850,17.34789474,467.7368421
1985,Front-Wheel Drive,Manual 4-Speed,4,2,,,Regular,22,29,1400,13.1844,355.48
1985,Front-Wheel Drive,Manual 4-Speed,6,2.8,,,Regular,15,22,1950,18.31166667,493.7222222
1985,Front-Wheel Drive,Manual 4-Speed,4,2,,,Regular,23,32,1350,12.67730769,341.8076923
1985,Front-Wheel Drive,Manual 4-Speed,6,2.8,,,Regular,16,22,1950,18.31166667,493.7222222
1985,Front-Wheel Drive,Manual 5-Speed,4,1.8,,,Regular,23,32,1350,12.67730769,341.8076923
1985,Front-Wheel Drive,Automatic 3-Speed,4,2,,,Regular,19,26,1600,14.98227273,403.9545455
1985,Front-Wheel Drive,Automatic 3-Speed,6,2.8,,,Regular,17,24,1850,17.34789474,467.7368421
1985,Front-Wheel Drive,Automatic 3-Speed,4,1.8,,,Regular,21,29,1450,13.73375,370.2916667
1985,Front-Wheel Drive,Automatic 3-Speed,4,2,,,Regular,22,27,1450,13.73375,370.2916667
1985,Front-Wheel Drive,Automatic 3-Speed,6,2.8,,,Regular,17,24,1850,17.34789474,467.7368421
1985,Front-Wheel Drive,Manual 4-Speed,4,2,,,Regular,22,29,1400,13.1844,355.48
1985,Front-Wheel Drive,Manual 4-Speed,6,2.8,,,Regular,15,22,1950,18.31166667,493.7222222
1985,Front-Wheel Drive,Manual 4-Speed,4,2,,,Regular,23,32,1350,12.67730769,341.8076923
1985,Front-Wheel Drive,Manual 4-Speed,6,2.8,,,Regular,16,22,1950,18.31166667,493.7222222
1985,Front-Wheel Drive,Manual 5-Speed,4,1.8,,,Regular,23,32,1350,12.67730769,341.8076923
1985,Front-Wheel Drive,Automatic 4-Speed,6,3,,,Regular,15,23,1950,18.31166667,493.7222222
1985,Front-Wheel Drive,Automatic 4-Speed,6,4.3,,,Diesel,19,29,1700,16.61673913,442.6086957
1985,Front-Wheel Drive,Automatic 4-Speed,6,3,,,Regular,16,23,1850,17.34789474,467.7368421
1985,Front-Wheel Drive,Automatic 4-Speed,6,3.8,,,Regular,17,24,1850,17.34789474,467.7368421
1985,Front-Wheel Drive,Automatic 4-Speed,6,4.3,,,Diesel,19,29,1700,16.61673913,442.6086957
1985,Front-Wheel Drive,Automatic 4-Speed,8,5,,,Regular,15,21,2050,19.38882353,522.7647059
1985,Front-Wheel Drive,Automatic 4-Speed,8,5,,,Regular,15,20,2050,19.38882353,522.7647059
1985,Front-Wheel Drive,Automatic 4-Speed,8,5.7,,,Diesel,18,26,1850,18.19928571,484.7619048
1985,Rear-Wheel Drive,Automatic 3-Speed,4,2,,,Regular,18,19,1950,18.31166667,493.7222222
1985,Rear-Wheel Drive,Automatic 3-Speed,4,2.5,T,,Diesel,22,23,1750,17.37204545,462.7272727
1985,Rear-Wheel Drive,Manual 5-Speed,4,2,,,Regular,17,22,1850,17.34789474,467.7368421
1985,Rear-Wheel Drive,Manual 5-Speed,4,2.1,T,,Premium,16,22,2350,18.31166667,493.7222222
1985,Rear-Wheel Drive,Manual 5-Speed,4,2.5,T,,Diesel,24,30,1500,14.69942308,391.5384615
1985,Rear-Wheel Drive,Automatic 3-Speed,4,2,,,Regular,18,19,1950,18.31166667,493.7222222
1985,Rear-Wheel Drive,Automatic 3-Speed,4,2.3,T,,Diesel,22,23,1750,17.37204545,462.7272727
1985,Rear-Wheel Drive,Manual 5-Speed,4,2,,,Regular,17,22,1850,17.34789474,467.7368421
1985,Rear-Wheel Drive,Automatic 3-Speed,4,2,,,Regular,18,21,1850,17.34789474,467.7368421
1985,Rear-Wheel Drive,Manual 5-Speed,4,2,,,Regular,20,26,1600,14.98227273,403.9545455
1985,Front-Wheel Drive,Automatic 3-Speed,4,2.2,,,Regular,19,23,1650,15.69571429,423.1904762
1985,Front-Wheel Drive,Automatic 3-Speed,4,2.2,T,,Premium,17,22,2250,17.34789474,467.7368421
